Order ID,Order Date,Ship Date,Customer ID,Customer Name,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-cc713b1c,2023-09-04,2023-09-11,CUST-9125,Ashley Mccoy,Consumer,Philadelphia,Illinois,East,PROD-94683,Office Supplies,Labels,Labels - Sound,577.57,6,0.3,103.25
ORD-7ae2bf41,2024-06-22,2024-06-25,CUST-8342,Jennifer Brandt,Corporate,Los Angeles,Florida,Central,PROD-95705,Furniture,Tables,Tables - Than,300.15,2,0.1,76.98
ORD-e9dfe8a5,2025-04-05,2025-04-09,CUST-4822,Gloria Deleon,Consumer,Los Angeles,Pennsylvania,Central,PROD-56745,Technology,Computers,Computers - Enjoy,610.69,2,0.3,103.28
ORD-0d25fc62,2023-06-06,2023-06-09,CUST-8625,Nicholas Francis,Consumer,Houston,Florida,East,PROD-40386,Office Supplies,Paper,Paper - Since,918.36,3,0.3,39.94
ORD-d9a4392b,2024-01-19,2024-01-22,CUST-9846,Kevin Edwards,Consumer,Philadelphia,Ohio,Central,PROD-60743,Furniture,Chairs,Chairs - Change,76.98,9,0.2,6.9
ORD-b1677521,2023-07-04,2023-07-09,CUST-7090,Pamela Brown,Consumer,Philadelphia,Pennsylvania,West,PROD-86835,Office Supplies,Storage,Storage - Article,70.55,1,0.1,14.63
ORD-2844aa50,2024-12-08,2024-12-14,CUST-8647,Carly Campbell,Consumer,San Antonio,Michigan,South,PROD-99918,Technology,Computers,Computers - Radio,826.36,5,0.1,219.07
ORD-dafccc9b,2024-09-04,2024-09-11,CUST-6446,Amanda Riggs,Home Office,New York,Michigan,South,PROD-10447,Technology,Computers,Computers - Chance,255.35,9,0.0,53.99
ORD-00321108,2023-12-11,2023-12-15,CUST-7056,Rebecca Gay,Corporate,San Diego,Pennsylvania,East,PROD-15737,Furniture,Chairs,Chairs - Provide,744.48,6,0.1,68.61
ORD-f1a7c05b,2024-07-10,2024-07-15,CUST-5675,Jeffrey Shaffer,Consumer,Chicago,New York,East,PROD-14371,Furniture,Bookcases,Bookcases - Before,174.32,2,0.0,31.27
ORD-6278b64d,2023-06-29,2023-06-30,CUST-4469,Thomas Watts,Corporate,Phoenix,Florida,East,PROD-72394,Technology,Copiers,Copiers - Wall,224.46,5,0.2,53.57
ORD-f3279f3b,2025-02-02,2025-02-08,CUST-6344,James Powers,Corporate,San Diego,Michigan,Central,PROD-47527,Furniture,Furnishings,Furnishings - Mind,25.72,5,0.2,4.06
ORD-39c848b6,2025-04-12,2025-04-19,CUST-8453,Jenna Hernandez,Consumer,Philadelphia,Florida,Central,PROD-92326,Office Supplies,Labels,Labels - Home,102.67,3,0.3,15.89
ORD-fa304835,2024-10-02,2024-10-09,CUST-5331,Mark Mccormick,Consumer,Philadelphia,New York,South,PROD-15813,Furniture,Chairs,Chairs - Degree,923.65,8,0.3,186.83
ORD-4c48a025,2023-12-04,2023-12-06,CUST-5130,Robert Walker,Consumer,Houston,Ohio,East,PROD-84363,Furniture,Furnishings,Furnishings - Act,49.01,10,0.2,7.9
ORD-89b1522c,2023-10-23,2023-10-27,CUST-8695,Denise Clark,Home Office,Los Angeles,Pennsylvania,South,PROD-87363,Technology,Computers,Computers - Represent,365.25,9,0.1,43.25
ORD-c5e8e0e9,2024-07-28,2024-08-01,CUST-1242,Scott Diaz,Corporate,Phoenix,New York,West,PROD-73246,Furniture,Tables,Tables - Investment,342.41,4,0.2,62.79
ORD-fe7f7b72,2024-04-14,2024-04-17,CUST-7823,Teresa Wang,Corporate,Philadelphia,Texas,East,PROD-15676,Technology,Machines,Machines - Expect,894.88,4,0.2,103.56
ORD-94a6e7a2,2024-03-12,2024-03-13,CUST-7487,Robert Clay,Consumer,Los Angeles,Texas,South,PROD-87768,Furniture,Chairs,Chairs - Bar,937.38,5,0.3,166.41
ORD-33efef7e,2023-05-11,2023-05-12,CUST-8823,Dennis Gibson,Corporate,Phoenix,Texas,South,PROD-40294,Office Supplies,Paper,Paper - Official,452.7,6,0.3,42.26
ORD-8714f367,2023-11-07,2023-11-08,CUST-6144,Sherry Petersen,Corporate,Chicago,Florida,South,PROD-50538,Office Supplies,Art,Art - Nature,319.24,5,0.1,20.93
ORD-0607e0c3,2024-02-23,2024-03-01,CUST-4571,Mrs. Anna Johnson,Home Office,Houston,Ohio,Central,PROD-75327,Office Supplies,Labels,Labels - West,427.22,4,0.0,58.49
ORD-1aa55418,2023-06-29,2023-07-04,CUST-7419,Roy Clark,Home Office,Phoenix,California,East,PROD-90459,Furniture,Chairs,Chairs - Town,573.42,2,0.0,87.07
ORD-43a06fdf,2024-08-27,2024-09-02,CUST-6159,Francis Williams,Consumer,San Diego,Illinois,West,PROD-27338,Office Supplies,Paper,Paper - System,893.53,10,0.2,148.08
ORD-9eadea61,2024-10-14,2024-10-15,CUST-2448,Courtney Turner,Home Office,Philadelphia,New York,South,PROD-96320,Technology,Phones,Phones - Us,176.1,7,0.2,7.28
ORD-73f0566d,2024-12-10,2024-12-17,CUST-6093,Joseph Thomas,Corporate,Los Angeles,Pennsylvania,Central,PROD-50320,Furniture,Chairs,Chairs - Field,533.29,1,0.2,30.66
ORD-a3e2fe35,2023-07-20,2023-07-27,CUST-4627,Jacob Brown,Home Office,Phoenix,Texas,South,PROD-30516,Office Supplies,Storage,Storage - Picture,909.91,9,0.0,252.41
ORD-6bd40116,2025-02-28,2025-03-01,CUST-6155,Cheryl Brown,Corporate,Phoenix,California,West,PROD-88341,Technology,Computers,Computers - Country,815.19,10,0.0,141.85
ORD-3e18c0ee,2025-03-16,2025-03-19,CUST-1563,Thomas Salazar,Consumer,San Diego,Florida,Central,PROD-91801,Office Supplies,Art,Art - Choice,51.42,9,0.0,12.56
ORD-5fc24a7c,2025-03-17,2025-03-22,CUST-3298,Tammy Taylor,Consumer,Chicago,Pennsylvania,South,PROD-80836,Furniture,Chairs,Chairs - Effort,484.23,10,0.2,27.48
ORD-9b605eea,2023-11-24,2023-12-01,CUST-7730,Stephen Ellison,Consumer,Chicago,New York,South,PROD-53632,Furniture,Bookcases,Bookcases - Could,584.04,2,0.0,110.3
ORD-d3cbd262,2024-06-14,2024-06-19,CUST-2618,Anne Parker,Corporate,Philadelphia,California,Central,PROD-83433,Technology,Machines,Machines - Too,245.65,7,0.2,48.12
ORD-7a379705,2024-07-18,2024-07-24,CUST-1956,Mary Garcia,Corporate,Houston,Pennsylvania,Central,PROD-33568,Office Supplies,Storage,Storage - Simply,762.19,9,0.1,63.9
ORD-ee1ee1b8,2025-03-01,2025-03-08,CUST-1759,Jenna Kennedy,Home Office,Phoenix,Pennsylvania,South,PROD-24140,Furniture,Tables,Tables - Instead,731.77,4,0.0,198.33
ORD-a5b14218,2025-01-31,2025-02-03,CUST-4995,Melissa Mueller,Corporate,Phoenix,Michigan,South,PROD-67986,Technology,Computers,Computers - To,453.24,5,0.0,113.93
ORD-3df64dd1,2024-03-04,2024-03-08,CUST-5867,Sara Valdez,Home Office,Houston,Ohio,West,PROD-86506,Office Supplies,Art,Art - Participant,702.2,3,0.2,34.19
ORD-fcdc452e,2024-05-12,2024-05-15,CUST-9726,Steven Burns,Corporate,San Diego,Pennsylvania,South,PROD-56169,Office Supplies,Labels,Labels - Player,413.36,1,0.2,54.96
ORD-79bdb956,2025-01-04,2025-01-09,CUST-2734,Jesse Rivera,Corporate,Houston,Pennsylvania,South,PROD-15572,Furniture,Furnishings,Furnishings - Charge,41.02,6,0.1,6.84
ORD-6ed0942f,2024-11-20,2024-11-23,CUST-3601,Tony Williamson,Corporate,Houston,Michigan,South,PROD-57041,Office Supplies,Paper,Paper - Of,147.45,9,0.2,20.78
ORD-4d5e1c39,2024-02-16,2024-02-18,CUST-3913,Stephen Jackson,Home Office,Houston,Illinois,South,PROD-22009,Technology,Copiers,Copiers - Responsibility,349.29,2,0.0,32.67
ORD-9578e052,2024-10-22,2024-10-24,CUST-6940,Michael Brown,Corporate,Chicago,California,South,PROD-84201,Office Supplies,Binders,Binders - Peace,301.57,5,0.0,56.52
ORD-8b365bed,2024-03-06,2024-03-08,CUST-6619,Leroy Cannon,Home Office,New York,Michigan,South,PROD-19273,Furniture,Bookcases,Bookcases - Can,399.11,7,0.1,45.6
ORD-9aa1781e,2024-07-10,2024-07-14,CUST-8126,Jennifer Liu,Corporate,Los Angeles,Florida,South,PROD-74071,Office Supplies,Binders,Binders - Defense,348.59,6,0.3,13.89
ORD-71cf8ace,2024-10-30,2024-10-31,CUST-4092,Charles Donovan,Home Office,Philadelphia,Texas,South,PROD-59871,Technology,Computers,Computers - Cultural,727.39,1,0.0,197.98
ORD-89f56535,2024-09-30,2024-10-06,CUST-2872,Mitchell Rollins,Home Office,San Antonio,Pennsylvania,East,PROD-51540,Furniture,Chairs,Chairs - Hair,414.2,4,0.2,64.06
ORD-54c8e751,2023-08-07,2023-08-13,CUST-1108,Brian Carter,Home Office,Philadelphia,Texas,West,PROD-40499,Technology,Accessories,Accessories - How,241.13,5,0.1,12.72
ORD-6f3d5ed0,2024-10-01,2024-10-02,CUST-6587,Holly Jones,Consumer,Chicago,Illinois,Central,PROD-27518,Technology,Machines,Machines - Hit,537.43,7,0.0,106.22
ORD-42f1d375,2024-08-09,2024-08-10,CUST-4337,Tammy Kim,Consumer,New York,Florida,West,PROD-57543,Technology,Accessories,Accessories - Morning,443.44,5,0.1,80.02
ORD-0834d4d3,2024-05-07,2024-05-08,CUST-9615,Mike Mays,Consumer,Chicago,California,Central,PROD-65316,Office Supplies,Paper,Paper - Successful,932.95,2,0.2,223.73
ORD-edf12262,2024-08-19,2024-08-23,CUST-4305,Jesse James,Home Office,Houston,Illinois,West,PROD-34831,Office Supplies,Art,Art - Heart,501.46,1,0.1,110.22
ORD-34243ebf,2023-12-09,2023-12-10,CUST-9291,Kathy Beard,Corporate,New York,Pennsylvania,East,PROD-54977,Furniture,Bookcases,Bookcases - Of,570.41,1,0.3,44.76
ORD-c7b92db3,2024-04-17,2024-04-20,CUST-6361,Marc Rasmussen,Home Office,Los Angeles,Ohio,East,PROD-35428,Technology,Machines,Machines - Guess,613.33,4,0.2,99.11
ORD-3859c620,2023-08-15,2023-08-22,CUST-8559,Jessica Rose,Home Office,Los Angeles,Michigan,South,PROD-75088,Office Supplies,Art,Art - Clearly,596.31,1,0.1,96.69
ORD-6a9e7fd6,2024-12-29,2025-01-04,CUST-5056,Erik Barnett,Home Office,New York,California,East,PROD-24692,Office Supplies,Labels,Labels - Some,872.78,3,0.0,74.73
ORD-28f405a0,2024-03-19,2024-03-20,CUST-5113,Nicholas Vaughn,Home Office,Chicago,New York,Central,PROD-99787,Technology,Computers,Computers - Region,227.64,9,0.3,44.98
ORD-da52cfbc,2024-11-27,2024-12-02,CUST-6985,Travis Tucker,Consumer,San Antonio,California,East,PROD-46715,Office Supplies,Storage,Storage - Catch,628.67,1,0.2,99.46
ORD-3ee0e939,2024-04-09,2024-04-14,CUST-1595,Joseph Peterson,Corporate,Phoenix,Ohio,East,PROD-15605,Technology,Copiers,Copiers - Organization,267.22,2,0.3,9.54
ORD-d5fdcf1d,2024-09-29,2024-09-30,CUST-1459,Amber Hawkins,Consumer,New York,Illinois,West,PROD-99631,Office Supplies,Storage,Storage - Down,488.59,8,0.0,47.32
ORD-747d083c,2024-08-21,2024-08-24,CUST-6590,Victoria Martinez,Consumer,New York,California,East,PROD-62938,Office Supplies,Art,Art - Fine,575.21,3,0.3,26.79
ORD-2348f2d5,2023-06-28,2023-07-04,CUST-6961,Michael Andrade,Home Office,Chicago,Ohio,West,PROD-83617,Furniture,Tables,Tables - Matter,648.82,9,0.0,139.0
ORD-5857ae97,2024-05-03,2024-05-05,CUST-6671,Jennifer Calderon,Home Office,Los Angeles,Pennsylvania,Central,PROD-17060,Office Supplies,Paper,Paper - Moment,354.84,7,0.0,76.66
ORD-0292d49e,2024-04-10,2024-04-12,CUST-1393,David Chapman,Corporate,Chicago,Texas,East,PROD-58258,Technology,Accessories,Accessories - Discussion,171.23,3,0.1,41.86
ORD-365155fa,2025-01-16,2025-01-17,CUST-8503,Megan Velasquez,Corporate,San Antonio,Illinois,West,PROD-74736,Technology,Accessories,Accessories - Until,129.29,2,0.3,11.18
ORD-87bb83dc,2024-10-22,2024-10-27,CUST-2585,Donald Morris,Consumer,Los Angeles,New York,East,PROD-80560,Technology,Phones,Phones - Nothing,150.89,7,0.0,9.99
ORD-3258387a,2023-08-21,2023-08-23,CUST-1830,Theresa Hernandez,Corporate,Houston,Michigan,West,PROD-44289,Furniture,Bookcases,Bookcases - Create,609.13,5,0.1,155.5
ORD-d57131c0,2024-09-28,2024-10-05,CUST-1165,Becky Young,Consumer,Houston,Illinois,South,PROD-86534,Technology,Phones,Phones - Third,551.55,9,0.0,40.07
ORD-a9933a63,2023-08-14,2023-08-15,CUST-2657,Ian Robinson,Home Office,San Antonio,Florida,Central,PROD-69422,Technology,Accessories,Accessories - Probably,589.86,4,0.0,47.27
ORD-456df320,2024-09-23,2024-09-25,CUST-8344,Tyler Riley,Home Office,Los Angeles,Pennsylvania,West,PROD-54315,Technology,Phones,Phones - Her,369.18,10,0.2,52.76
ORD-cf88570a,2024-09-01,2024-09-04,CUST-7711,David French,Corporate,San Diego,California,Central,PROD-38243,Technology,Machines,Machines - Three,211.22,4,0.1,51.69
ORD-08f7fad0,2024-06-08,2024-06-10,CUST-5092,Kim Wright,Corporate,Chicago,California,West,PROD-69785,Furniture,Bookcases,Bookcases - Never,506.28,3,0.1,63.13
ORD-da46bedb,2024-08-09,2024-08-16,CUST-3116,Christopher Thompson PhD,Corporate,Philadelphia,California,Central,PROD-11394,Technology,Computers,Computers - Anyone,566.23,7,0.3,48.42
ORD-29c28d19,2023-09-25,2023-09-27,CUST-1084,Julie Garcia,Consumer,San Diego,Illinois,East,PROD-12358,Technology,Accessories,Accessories - Company,830.71,7,0.2,59.28
ORD-17f28755,2024-04-06,2024-04-08,CUST-7884,Jonathan Cain,Home Office,San Antonio,Ohio,East,PROD-45016,Furniture,Furnishings,Furnishings - Fill,998.16,10,0.0,80.26
ORD-1246fb11,2025-04-03,2025-04-10,CUST-6955,Sheena Gonzalez,Corporate,Phoenix,California,East,PROD-92950,Furniture,Bookcases,Bookcases - Feel,388.07,9,0.0,98.5
ORD-1de74821,2025-02-04,2025-02-05,CUST-7351,Lynn Acevedo,Home Office,New York,California,West,PROD-35180,Technology,Machines,Machines - Green,745.91,3,0.2,104.01
ORD-29e7b709,2023-12-24,2023-12-25,CUST-6519,Scott West,Consumer,Houston,Michigan,South,PROD-46778,Furniture,Bookcases,Bookcases - Where,284.29,1,0.1,67.84
ORD-c2bce498,2023-08-18,2023-08-21,CUST-8191,Emily Young,Home Office,Houston,Texas,Central,PROD-28061,Technology,Machines,Machines - Performance,631.8,5,0.0,59.3
ORD-e831412a,2024-04-04,2024-04-06,CUST-3996,Taylor Brown MD,Corporate,Phoenix,Michigan,Central,PROD-63110,Technology,Copiers,Copiers - Write,556.63,1,0.2,24.05
ORD-a4f71813,2025-02-18,2025-02-20,CUST-2223,Sydney Mcmillan,Corporate,Houston,Michigan,East,PROD-73422,Furniture,Tables,Tables - Want,937.04,5,0.2,136.41
ORD-a6002ef6,2024-09-21,2024-09-27,CUST-6792,James Barnes,Home Office,Phoenix,California,South,PROD-60586,Technology,Accessories,Accessories - Together,909.46,1,0.1,102.32
ORD-df96b34e,2023-11-26,2023-11-29,CUST-1559,Beverly Bailey,Consumer,New York,California,West,PROD-30957,Technology,Accessories,Accessories - Exactly,800.83,9,0.0,68.4
ORD-c0a553ce,2025-01-27,2025-02-01,CUST-7952,Billy Bowman,Consumer,Houston,California,South,PROD-33269,Office Supplies,Paper,Paper - One,638.88,1,0.0,89.29
ORD-b26c1e6c,2024-05-02,2024-05-09,CUST-3153,Donna Warren,Corporate,San Antonio,Pennsylvania,South,PROD-85519,Office Supplies,Labels,Labels - Go,895.62,4,0.2,199.11
ORD-fc46866b,2024-12-25,2025-01-01,CUST-1689,Daniel Castro,Home Office,Houston,New York,Central,PROD-14628,Office Supplies,Paper,Paper - Age,302.03,8,0.2,12.19
ORD-6004b0fb,2023-06-20,2023-06-21,CUST-4281,Carmen Brewer,Consumer,New York,Florida,Central,PROD-16272,Technology,Copiers,Copiers - Foot,749.77,4,0.3,49.58
ORD-8285fa14,2023-07-04,2023-07-05,CUST-5322,Rebecca Schwartz,Corporate,Los Angeles,Texas,South,PROD-50936,Technology,Machines,Machines - Push,486.98,3,0.2,32.58
ORD-342e68b1,2024-07-25,2024-07-26,CUST-1026,Leah Mayer,Home Office,Phoenix,Ohio,Central,PROD-98545,Technology,Accessories,Accessories - Various,291.34,10,0.1,22.96
ORD-b15c6abf,2024-09-05,2024-09-10,CUST-4433,Joan Hubbard,Corporate,New York,Illinois,South,PROD-62483,Office Supplies,Paper,Paper - Clear,612.3,6,0.3,106.44
ORD-dbf1e6c9,2024-09-23,2024-09-24,CUST-4060,Rita Wilson,Corporate,New York,Michigan,East,PROD-74641,Furniture,Furnishings,Furnishings - Whole,161.69,1,0.3,16.25
ORD-7789ab0a,2024-11-18,2024-11-22,CUST-6725,Steven Hurley,Home Office,Los Angeles,Florida,West,PROD-80545,Office Supplies,Binders,Binders - Mother,341.45,8,0.0,37.57
ORD-0d970639,2023-11-25,2023-12-02,CUST-6571,Audrey Griffin,Home Office,Phoenix,Illinois,West,PROD-80671,Technology,Machines,Machines - Relate,436.69,5,0.2,55.05
ORD-071f989b,2024-03-18,2024-03-25,CUST-3402,Brandy Williams,Home Office,Los Angeles,Michigan,South,PROD-86163,Office Supplies,Storage,Storage - Everything,385.19,10,0.0,51.75
ORD-75efbfdb,2024-10-28,2024-11-02,CUST-3128,Gabriela Long,Consumer,San Diego,New York,West,PROD-10756,Technology,Copiers,Copiers - National,27.48,5,0.0,5.25
ORD-f33d6704,2023-09-16,2023-09-23,CUST-9276,Danielle Luna,Home Office,Chicago,Michigan,South,PROD-70626,Office Supplies,Storage,Storage - Skin,544.01,3,0.1,105.86
ORD-c4cecad1,2023-12-27,2023-12-29,CUST-4610,Robert Ruiz,Corporate,Chicago,California,South,PROD-81543,Technology,Computers,Computers - Whether,976.09,9,0.0,58.53
ORD-399a88ac,2024-05-09,2024-05-16,CUST-6272,Frederick Barnett,Home Office,Philadelphia,Ohio,Central,PROD-49007,Technology,Copiers,Copiers - Recently,819.13,5,0.2,77.57
ORD-ca86eb5b,2024-01-10,2024-01-14,CUST-8848,Alexander Bernard,Home Office,San Antonio,Ohio,East,PROD-65947,Furniture,Furnishings,Furnishings - Light,294.47,10,0.1,31.96
ORD-e3b4e1ea,2024-12-26,2024-12-27,CUST-8987,Angela Collins,Corporate,Los Angeles,California,Central,PROD-18299,Furniture,Chairs,Chairs - Expect,736.43,2,0.1,101.18
ORD-1bf43c2f,2024-04-03,2024-04-09,CUST-1078,James Klein,Consumer,Los Angeles,Texas,East,PROD-80464,Office Supplies,Art,Art - Body,825.43,7,0.2,159.09
ORD-8c32c09f,2024-01-23,2024-01-25,CUST-6838,Sheila Dominguez,Consumer,New York,California,Central,PROD-30059,Furniture,Chairs,Chairs - Stock,418.32,6,0.1,66.03
ORD-5fba632a,2023-09-20,2023-09-21,CUST-5270,Jennifer Carpenter,Consumer,Phoenix,Pennsylvania,South,PROD-98335,Office Supplies,Art,Art - Work,469.66,8,0.0,56.52
ORD-fb418c92,2023-06-23,2023-06-26,CUST-7106,Sean Williams,Home Office,Philadelphia,Michigan,South,PROD-39488,Office Supplies,Binders,Binders - Data,833.3,1,0.2,60.06
ORD-095d1346,2024-02-24,2024-02-27,CUST-4323,Scott Joseph,Home Office,Philadelphia,New York,West,PROD-21812,Furniture,Bookcases,Bookcases - Put,643.63,8,0.2,40.07
ORD-e952d1bd,2024-04-28,2024-05-01,CUST-2731,Kimberly Hancock,Home Office,Los Angeles,Ohio,Central,PROD-83820,Technology,Phones,Phones - Reduce,454.76,2,0.2,102.88
ORD-085b3f9f,2024-06-11,2024-06-13,CUST-2381,Richard Cross,Consumer,Los Angeles,New York,South,PROD-54272,Office Supplies,Art,Art - Beat,324.82,8,0.3,21.36
ORD-68c65af8,2023-12-20,2023-12-27,CUST-5928,Alexis Anderson,Home Office,Chicago,Michigan,Central,PROD-51548,Furniture,Bookcases,Bookcases - Impact,516.71,4,0.0,145.32
ORD-bc7057be,2024-11-12,2024-11-15,CUST-2391,Seth Gonzales,Consumer,Chicago,Florida,South,PROD-23726,Furniture,Chairs,Chairs - Modern,69.31,6,0.1,7.73
ORD-af1b931a,2024-07-15,2024-07-21,CUST-9131,Garrett Roman,Consumer,San Antonio,New York,West,PROD-14609,Office Supplies,Storage,Storage - Billion,36.69,8,0.0,7.91
ORD-fba22c8e,2024-12-29,2025-01-01,CUST-6049,Eric Glenn,Corporate,San Antonio,Illinois,South,PROD-96151,Office Supplies,Storage,Storage - Today,172.74,3,0.1,37.15
ORD-3656899d,2024-02-15,2024-02-22,CUST-9877,Jessica Douglas,Consumer,Philadelphia,Texas,East,PROD-49524,Office Supplies,Storage,Storage - Outside,712.02,3,0.1,39.04
ORD-e64fe72b,2024-11-01,2024-11-03,CUST-1078,Vincent Singleton,Consumer,Phoenix,Michigan,West,PROD-22692,Technology,Copiers,Copiers - List,151.67,2,0.0,9.66
ORD-a86b3e93,2025-01-13,2025-01-16,CUST-9311,James Ramirez Jr.,Home Office,Philadelphia,Ohio,West,PROD-17343,Furniture,Bookcases,Bookcases - Cold,875.99,10,0.1,188.47
ORD-e1190abc,2025-03-30,2025-04-03,CUST-1685,Sherry Campbell,Home Office,Houston,Pennsylvania,West,PROD-11902,Furniture,Chairs,Chairs - Husband,103.14,7,0.3,5.24
ORD-15fb86bc,2025-02-17,2025-02-20,CUST-8022,David Hess,Home Office,Phoenix,Illinois,West,PROD-40174,Office Supplies,Paper,Paper - Final,56.84,9,0.1,6.17
ORD-7b3763d6,2023-07-06,2023-07-13,CUST-1145,Deborah Norman,Corporate,San Antonio,Michigan,West,PROD-55972,Furniture,Bookcases,Bookcases - Material,357.24,10,0.1,66.74
ORD-f3709081,2023-07-03,2023-07-09,CUST-1871,Zachary Obrien,Corporate,Phoenix,New York,West,PROD-94207,Technology,Phones,Phones - Miss,807.13,4,0.0,80.8
ORD-0897a111,2024-09-02,2024-09-04,CUST-5472,Amber Kim,Corporate,Los Angeles,Illinois,Central,PROD-35576,Technology,Accessories,Accessories - Must,255.32,10,0.1,32.71
ORD-bf022058,2023-08-09,2023-08-13,CUST-5477,Mark Carey,Corporate,Chicago,New York,Central,PROD-40103,Furniture,Furnishings,Furnishings - Child,640.98,1,0.0,163.85
ORD-98fd66ce,2024-03-23,2024-03-30,CUST-7490,Shirley Chapman,Consumer,Los Angeles,California,West,PROD-64432,Office Supplies,Art,Art - Statement,74.78,4,0.1,4.9
ORD-b65f6cb1,2023-10-09,2023-10-14,CUST-6554,William Scott,Corporate,Chicago,Texas,West,PROD-91562,Technology,Machines,Machines - Case,733.09,9,0.0,176.21
ORD-e697545d,2025-01-13,2025-01-17,CUST-1257,Megan Shaw,Home Office,Los Angeles,New York,Central,PROD-56094,Technology,Phones,Phones - Have,886.38,7,0.3,165.62
ORD-1bc9043c,2023-08-02,2023-08-05,CUST-2979,Alejandro Burns,Home Office,Phoenix,Michigan,Central,PROD-34954,Office Supplies,Binders,Binders - Conference,155.15,4,0.3,14.3
ORD-ed78bd44,2025-03-13,2025-03-14,CUST-9784,Isaac Hurley,Consumer,Houston,Pennsylvania,Central,PROD-95219,Furniture,Furnishings,Furnishings - Task,436.71,5,0.1,27.43
ORD-666aea8b,2024-03-05,2024-03-09,CUST-2247,Mr. Sean Cook,Consumer,Philadelphia,California,East,PROD-71460,Furniture,Chairs,Chairs - Them,573.02,2,0.0,132.97
ORD-35b8e131,2024-09-22,2024-09-28,CUST-6950,Daniel White,Corporate,San Antonio,New York,Central,PROD-68262,Furniture,Furnishings,Furnishings - Side,485.32,2,0.3,100.51
ORD-d474b528,2024-01-28,2024-02-02,CUST-9028,Anthony Willis II,Corporate,New York,New York,South,PROD-99762,Office Supplies,Paper,Paper - Fast,891.38,2,0.1,48.58
ORD-2bc679aa,2024-05-11,2024-05-16,CUST-7468,Mary Ramsey,Home Office,Philadelphia,Ohio,West,PROD-63697,Technology,Machines,Machines - War,411.29,1,0.3,64.25
ORD-06130932,2024-03-29,2024-03-31,CUST-7705,Mrs. Shawna Orozco,Corporate,San Diego,Pennsylvania,West,PROD-25128,Office Supplies,Storage,Storage - Will,480.22,7,0.2,99.82
ORD-0c79bbce,2023-12-31,2024-01-01,CUST-6031,Taylor Shepherd,Home Office,Los Angeles,Florida,Central,PROD-28417,Furniture,Tables,Tables - Human,57.34,4,0.2,10.92
ORD-0b17261c,2024-01-12,2024-01-16,CUST-9085,Laura Aguirre,Home Office,New York,Pennsylvania,West,PROD-67108,Technology,Computers,Computers - Necessary,97.52,7,0.3,8.46
ORD-f79bc846,2025-03-04,2025-03-10,CUST-5113,John Vasquez,Consumer,Chicago,Michigan,South,PROD-70171,Office Supplies,Storage,Storage - Tax,584.42,7,0.3,89.67
ORD-fa33d262,2024-08-16,2024-08-21,CUST-7933,Elizabeth Mcgrath,Corporate,Los Angeles,California,West,PROD-17742,Office Supplies,Labels,Labels - Defense,331.98,6,0.3,65.38
ORD-a8da65b9,2024-11-04,2024-11-07,CUST-3484,Corey Smith,Home Office,San Diego,Texas,West,PROD-49125,Technology,Computers,Computers - Gun,767.29,4,0.2,66.15
ORD-e5918e73,2024-08-04,2024-08-06,CUST-3365,Willie Lowery,Corporate,Philadelphia,Florida,East,PROD-13071,Office Supplies,Binders,Binders - Effort,694.71,6,0.2,82.73
ORD-0d72ec70,2023-11-01,2023-11-02,CUST-5657,Rebecca James,Corporate,San Diego,New York,West,PROD-42756,Office Supplies,Binders,Binders - City,885.84,2,0.0,126.33
ORD-a96af06e,2024-07-07,2024-07-14,CUST-5208,Shelley Taylor,Home Office,San Antonio,New York,South,PROD-46512,Technology,Computers,Computers - Return,591.29,2,0.0,100.73
ORD-3051ca24,2024-10-07,2024-10-09,CUST-3543,Stacy Campbell,Consumer,Philadelphia,New York,South,PROD-51086,Furniture,Chairs,Chairs - Study,530.65,4,0.1,103.35
ORD-a0841cdd,2024-03-26,2024-03-27,CUST-2012,Claire Hobbs,Consumer,Houston,New York,South,PROD-21621,Furniture,Chairs,Chairs - Her,23.84,3,0.3,2.59
ORD-c2d6b805,2024-09-22,2024-09-26,CUST-2522,Scott Sims,Consumer,Philadelphia,California,East,PROD-51618,Technology,Computers,Computers - Happen,31.86,2,0.0,8.84
ORD-a615f9bb,2024-11-29,2024-12-05,CUST-3669,Ashley Carter,Consumer,Philadelphia,California,West,PROD-71479,Technology,Computers,Computers - Point,527.71,6,0.0,82.38
ORD-e9b21934,2024-03-22,2024-03-23,CUST-7585,Paul Blackwell,Consumer,Phoenix,Texas,West,PROD-18491,Office Supplies,Binders,Binders - Look,352.04,1,0.0,35.41
ORD-21603de1,2023-07-12,2023-07-16,CUST-6461,Mary Clayton,Home Office,Philadelphia,Texas,West,PROD-29419,Technology,Computers,Computers - Charge,865.31,10,0.3,101.69
ORD-8685c633,2024-09-23,2024-09-30,CUST-5570,Sydney Buck,Consumer,San Antonio,Ohio,Central,PROD-58009,Office Supplies,Binders,Binders - Entire,937.55,5,0.2,171.07
ORD-087d35e5,2024-05-01,2024-05-03,CUST-2419,Joseph Edwards,Corporate,New York,Pennsylvania,Central,PROD-81431,Technology,Copiers,Copiers - Boy,861.44,8,0.1,191.89
ORD-5c87a11d,2025-03-21,2025-03-25,CUST-5376,Gary Reed,Corporate,Houston,Texas,East,PROD-87616,Furniture,Chairs,Chairs - Somebody,233.06,10,0.0,21.18
